audio_id,score_name,pc,mae,aae,pcs,perceptual
schubert-winterreise-audio_22,schubert-winterreise-score_22,0.7246376811594203,0.16799999999999216,0.2926956521739127,0.8910839160839162,0.6068204067105168
schubert-winterreise-audio_46,schubert-winterreise-score_22,0.6811594202898551,0.2079999999999984,0.3880579710144937,0.852990664976374,0.5205787917705322
schubert-winterreise-audio_70,schubert-winterreise-score_22,0.043478260869565216,0.9720000000000013,1.0131594202898562,0.615463799611117,0.03838829940232792
schubert-winterreise-audio_94,schubert-winterreise-score_22,0.0,2.8079999999999927,3.4275362318840585,0.17310336509468074,6.987996675661483e-05
schubert-winterreise-audio_118,schubert-winterreise-score_22,0.6231884057971014,0.24399999999999977,0.36231884057971026,0.8459229747675963,0.478617185065983
schubert-winterreise-audio_142,schubert-winterreise-score_22,0.043478260869565216,2.736000000000004,2.5299130434782606,0.28472806011972984,0.05278757968954388
schubert-winterreise-audio_166,schubert-winterreise-score_22,0.7391304347826086,0.19599999999999795,0.28017391304347694,0.8956714761376254,0.570668230015316
schubert-winterreise-audio_190,schubert-winterreise-score_22,0.6956521739130435,0.1839999999999975,0.34475362318840586,0.8646721982003037,0.5475718701314717
schubert-winterreise-audio_214,schubert-winterreise-score_22,0.5072463768115942,0.2960000000000065,0.438492753623189,0.8492345883326435,0.41121887876043756
schubert-winterreise-audio_13,schubert-winterreise-score_13,0.6346153846153846,0.14799999999999613,0.41084615384615436,0.9133472609099349,0.5876162600639142
schubert-winterreise-audio_37,schubert-winterreise-score_13,0.8269230769230769,0.16399999999998727,0.2193076923076926,0.931864500137703,0.6544606742183027
schubert-winterreise-audio_61,schubert-winterreise-score_13,0.057692307692307696,0.9120000000000026,0.9928461538461527,0.748079553825108,0.04361031010664424
schubert-winterreise-audio_85,schubert-winterreise-score_13,0.07692307692307693,0.6920000000000002,0.98076923076923,0.7345720843808069,0.09153319225091491
schubert-winterreise-audio_109,schubert-winterreise-score_13,0.4807692307692308,0.33199999999999363,0.5533076923076916,0.8447246645071728,0.3499064167252943
schubert-winterreise-audio_133,schubert-winterreise-score_13,0.0,5.5859999999999985,6.3305384615384614,0.10744576474435845,5.2285832320655585e-05
schubert-winterreise-audio_157,schubert-winterreise-score_13,0.6538461538461539,0.21000000000000085,0.45546153846153814,0.8847484276729561,0.49113590716987066
schubert-winterreise-audio_181,schubert-winterreise-score_13,0.38461538461538464,0.37599999999999767,0.6543846153846157,0.8232024039493452,0.3392157574634682
schubert-winterreise-audio_205,schubert-winterreise-score_13,0.4230769230769231,0.32799999999998875,0.6783076923076906,0.8292386831275724,0.34866986166308417
schubert-winterreise-audio_20,schubert-winterreise-score_20,0.44660194174757284,0.3199999999999932,0.3795339805825245,0.81984006092917,0.3880073547877121
