audio_id,score_name,pc,mae,aae,pcs,perceptual
schubert-winterreise-audio_22,schubert-winterreise-score_22,0.2608695652173913,0.6400000000000001,1.3968115942028994,0.6099213286713282,0.24824182756224433
schubert-winterreise-audio_46,schubert-winterreise-score_22,0.14492753623188406,1.8599999999999994,3.3918840579710143,0.39656563328339284,0.1540242045496583
schubert-winterreise-audio_70,schubert-winterreise-score_22,0.11594202898550725,1.0399999999999991,2.2484057971014493,0.5351709939380076,0.11381656760603699
schubert-winterreise-audio_94,schubert-winterreise-score_22,0.028985507246376812,3.1400000000000006,3.5617391304347836,0.2295259920395608,0.02478954886316318
schubert-winterreise-audio_118,schubert-winterreise-score_22,0.17391304347826086,1.2800000000000011,2.2327536231884064,0.5106241699867198,0.20010789312610683
schubert-winterreise-audio_142,schubert-winterreise-score_22,0.043478260869565216,2.5599999999999996,3.5159420289855072,0.29079098204050413,0.04182127378890105
schubert-winterreise-audio_166,schubert-winterreise-score_22,0.2028985507246377,0.8199999999999932,1.2078260869565214,0.637933160685658,0.20582097883197256
schubert-winterreise-audio_190,schubert-winterreise-score_22,0.15942028985507245,0.9599999999999937,1.7918840579710136,0.5362860815706442,0.15798188539545754
schubert-winterreise-audio_214,schubert-winterreise-score_22,0.14492753623188406,1.240000000000009,2.285507246376812,0.5473727761688042,0.16600080507880605
schubert-winterreise-audio_13,schubert-winterreise-score_13,0.34615384615384615,0.4200000000000017,0.7734615384615388,0.779363974001857,0.377697083947436
schubert-winterreise-audio_37,schubert-winterreise-score_13,0.4423076923076923,0.34000000000000163,0.5746153846153844,0.8176810795923989,0.4342694600533819
schubert-winterreise-audio_61,schubert-winterreise-score_13,0.17307692307692307,0.6999999999999957,1.2330769230769218,0.722192991686836,0.15198932390600095
schubert-winterreise-audio_85,schubert-winterreise-score_13,0.057692307692307696,1.2900000000000063,1.8696153846153853,0.5245382008962727,0.0700401863143477
schubert-winterreise-audio_109,schubert-winterreise-score_13,0.23076923076923078,0.9699999999999998,2.126153846153847,0.5450023137436371,0.23074505766941059
schubert-winterreise-audio_133,schubert-winterreise-score_13,0.0,5.990000000000002,6.802307692307692,0.1095606671754061,7.536025685084406e-05
schubert-winterreise-audio_157,schubert-winterreise-score_13,0.28846153846153844,0.48999999999999844,0.7330769230769223,0.8071653189577722,0.31604793043294027
schubert-winterreise-audio_181,schubert-winterreise-score_13,0.34615384615384615,0.5300000000000011,0.9430769230769235,0.754775702940545,0.34042109675937754
schubert-winterreise-audio_205,schubert-winterreise-score_13,0.28846153846153844,0.7000000000000015,1.0269230769230757,0.7391975308641977,0.2322682122125842
schubert-winterreise-audio_20,schubert-winterreise-score_20,0.21359223300970873,0.5800000000000125,0.8852427184466023,0.6753617669459251,0.23093413072729493
schubert-winterreise-audio_44,schubert-winterreise-score_20,0.24271844660194175,0.7800000000000011,1.2842718446601937,0.6057750497103831,0.21302812902210622
schubert-winterreise-audio_68,schubert-winterreise-score_20,0.0,23.400000000000006,21.03728155339806,0.022244458128078817,4.77867463050948e-05
schubert-winterreise-audio_92,schubert-winterreise-score_20,0.0,11.199999999999989,12.460582524271846,0.06065845400187302,1.719475390482101e-10
schubert-winterreise-audio_116,schubert-winterreise-score_20,0.22330097087378642,0.9800000000000004,1.4130097087378646,0.5971448741077728,0.23780462144831974
schubert-winterreise-audio_140,schubert-winterreise-score_20,0.0,4.060000000000002,4.759223300970874,0.2090009425070687,0.00015312325577424262
