audio_id,score_name,pc,mae,aae,pcs,perceptual
schubert-winterreise-audio_22,schubert-winterreise-score_22,0.6231884057971014,0.1980000000000075,0.29195652173913095,0.8913625437062934,0.5292803883123703
schubert-winterreise-audio_46,schubert-winterreise-score_22,0.6811594202898551,0.22100000000000364,0.3412898550724625,0.8744842687564831,0.5040004775996989
schubert-winterreise-audio_70,schubert-winterreise-score_22,0.028985507246376812,1.0669999999999789,1.1764202898550722,0.564640283655496,0.019796502182180625
schubert-winterreise-audio_94,schubert-winterreise-score_22,0.0,2.6979999999999933,3.30644927536232,0.19100832227716794,0.0006668381787215156
schubert-winterreise-audio_118,schubert-winterreise-score_22,0.6666666666666666,0.23900000000000432,0.42592753623188395,0.8271513944223109,0.45898147413641366
schubert-winterreise-audio_142,schubert-winterreise-score_22,0.057971014492753624,2.789999999999999,2.581028985507246,0.2737740415233726,0.06545161384420334
schubert-winterreise-audio_166,schubert-winterreise-score_22,0.6376811594202898,0.25499999999999545,0.31568115942028857,0.8804291527931931,0.4953677391212865
schubert-winterreise-audio_190,schubert-winterreise-score_22,0.6521739130434783,0.23499999999999943,0.4197391304347815,0.8674009582797713,0.5014042884029759
schubert-winterreise-audio_214,schubert-winterreise-score_22,0.4782608695652174,0.3230000000000004,0.46717391304347866,0.8545976417045924,0.3898980337886602
schubert-winterreise-audio_13,schubert-winterreise-score_13,0.6730769230769231,0.17300000000000182,0.3902500000000006,0.9228586350974929,0.5734620633414061
schubert-winterreise-audio_37,schubert-winterreise-score_13,0.7692307692307693,0.16450000000000387,0.23778846153846261,0.9251721288901126,0.6141964556449377
schubert-winterreise-audio_61,schubert-winterreise-score_13,0.057692307692307696,0.9160000000000004,1.0191923076923068,0.7414184994212356,0.07468941316753532
schubert-winterreise-audio_85,schubert-winterreise-score_13,0.07692307692307693,0.7604999999999933,1.0199999999999987,0.7215050825226803,0.1029470560276126
schubert-winterreise-audio_109,schubert-winterreise-score_13,0.38461538461538464,0.5065000000000026,0.7992307692307699,0.8090583063396575,0.2823045141424114
schubert-winterreise-audio_133,schubert-winterreise-score_13,0.0,5.590000000000003,6.356384615384616,0.10878665649187833,5.6300978507815695e-05
schubert-winterreise-audio_157,schubert-winterreise-score_13,0.5961538461538461,0.21550000000000225,0.4817499999999996,0.8770608715184188,0.46528373741501156
schubert-winterreise-audio_181,schubert-winterreise-score_13,0.3269230769230769,0.41250000000000053,0.8189807692307685,0.793512556342563,0.2858436259099016
schubert-winterreise-audio_205,schubert-winterreise-score_13,0.38461538461538464,0.5064999999999991,0.7575576923076917,0.8075925925925928,0.2725671344081334
schubert-winterreise-audio_20,schubert-winterreise-score_20,0.44660194174757284,0.3299999999999841,0.4171456310679621,0.8095297029702967,0.38187212658937575
