audio_id,score_name,pc,mae,aae,pcs,perceptual
schubert-winterreise-audio_22,schubert-winterreise-score_22,0.5942028985507246,0.18000000000000682,0.771884057971014,0.7823426573426574,0.5590536729300258
schubert-winterreise-audio_46,schubert-winterreise-score_22,0.6231884057971014,0.10000000000002274,0.45391304347826067,0.8294341362221966,0.5808392485501002
schubert-winterreise-audio_70,schubert-winterreise-score_22,0.11594202898550725,0.8200000000000003,0.8994202898550718,0.6606427999542495,0.10133594429095713
schubert-winterreise-audio_94,schubert-winterreise-score_22,0.0,3.0,3.543768115942029,0.1871909299240138,0.0077450152833268135
schubert-winterreise-audio_118,schubert-winterreise-score_22,0.6231884057971014,0.12000000000000455,0.5284057971014485,0.8220451527224439,0.5939696365495947
schubert-winterreise-audio_142,schubert-winterreise-score_22,0.08695652173913043,2.460000000000001,2.5049275362318846,0.3249267609221752,0.08058320963456929
schubert-winterreise-audio_166,schubert-winterreise-score_22,0.6666666666666666,0.1599999999999966,0.4084057971014498,0.8389443827845602,0.5970956351895985
schubert-winterreise-audio_190,schubert-winterreise-score_22,0.6811594202898551,0.11999999999999922,0.518840579710144,0.8509991819562934,0.6305194489475541
schubert-winterreise-audio_214,schubert-winterreise-score_22,0.7246376811594203,0.13999999999998636,0.3788405797101436,0.8680182043856025,0.6519398480225508
schubert-winterreise-audio_13,schubert-winterreise-score_13,0.8076923076923077,0.09999999999999787,0.22500000000000006,0.9343082636954504,0.7258121251242429
schubert-winterreise-audio_37,schubert-winterreise-score_13,0.8076923076923077,0.09000000000000341,0.17076923076923073,0.947397411181493,0.7616679977638812
schubert-winterreise-audio_61,schubert-winterreise-score_13,0.11538461538461539,0.75,0.7761538461538451,0.8019572766494796,0.09324499207628634
schubert-winterreise-audio_85,schubert-winterreise-score_13,0.07692307692307693,0.809999999999997,0.9580769230769218,0.7413925019127777,0.09598716311719638
schubert-winterreise-audio_109,schubert-winterreise-score_13,0.5769230769230769,0.25000000000000355,0.4969230769230775,0.8653401203146691,0.4962314622128037
schubert-winterreise-audio_133,schubert-winterreise-score_13,0.0,5.720000000000006,6.613846153846158,0.09898615502016787,7.505062994392466e-05
schubert-winterreise-audio_157,schubert-winterreise-score_13,0.6346153846153846,0.11000000000000298,0.353076923076924,0.9132973944294699,0.607783014826441
schubert-winterreise-audio_181,schubert-winterreise-score_13,0.6346153846153846,0.18000000000000327,0.4661538461538475,0.873792659368963,0.5730447746438647
schubert-winterreise-audio_205,schubert-winterreise-score_13,0.5961538461538461,0.12000000000000455,0.5030769230769223,0.8728395061728398,0.5488155862170533
schubert-winterreise-audio_20,schubert-winterreise-score_20,0.7961165048543689,0.0799999999999983,0.24873786407767,0.8814737242955065,0.7610313629347558
schubert-winterreise-audio_44,schubert-winterreise-score_20,0.7961165048543689,0.0799999999999983,0.26912621359223243,0.8863145154318322,0.750674137903816
schubert-winterreise-audio_68,schubert-winterreise-score_20,0.0,23.379999999999995,20.13631067961165,0.049953817733990144,4.778675442079339e-05
schubert-winterreise-audio_92,schubert-winterreise-score_20,0.0,9.919999999999987,11.563495145631066,0.09041135364887257,8.677726029116026e-07
schubert-winterreise-audio_116,schubert-winterreise-score_20,0.6601941747572816,0.11999999999997613,0.3935922330097093,0.8504980782806492,0.6092415639597992
schubert-winterreise-audio_140,schubert-winterreise-score_20,0.0,3.1000000000000085,3.70485436893204,0.2125353440150799,0.0002987124045522693
schubert-winterreise-audio_164,schubert-winterreise-score_20,0.8252427184466019,0.0799999999999983,0.2687378640776712,0.8896115310247841,0.7550816226292675
